station,station_name,,ddate,prcp
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/17/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/18/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/19/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/20/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/21/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/22/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/23/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/24/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/25/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/26/1983,0.05
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/27/1983,0.11
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/28/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/29/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/30/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,3/31/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/1/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/2/1983,0.07
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/3/1983,0.12
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/4/1983,0.15
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/5/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/6/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/7/1983,0.05
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/8/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/9/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/10/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/11/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/12/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/13/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/14/1983,0.27
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/15/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/16/1983,0.04
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/17/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/18/1983,0.37
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/19/1983,0.07
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/20/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/21/1983,0.07
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/22/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/23/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/24/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/25/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/26/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/27/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/28/1983,0.5
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/29/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,4/30/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/1/1983,0.06
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/2/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/3/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/4/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/5/1983,0.06
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/6/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/7/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/8/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/9/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/10/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/11/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/12/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/13/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/14/1983,0.22
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/15/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/16/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/17/1983,0.19
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/18/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/19/1983,0.04
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/20/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/21/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/22/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/23/1983,0.39
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/24/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/25/1983,0.04
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/26/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/27/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/28/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/29/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/30/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,5/31/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/1/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/2/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/3/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/4/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/5/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/6/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/7/1983,0.07
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/8/1983,0.11
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/9/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/10/1983,0.06
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/11/1983,0.05
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/12/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/13/1983,0.12
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/14/1983,0.08
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/15/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/16/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/17/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/18/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/19/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/20/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/21/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/22/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/23/1983,0.08
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/24/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/25/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/26/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/27/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/28/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/29/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,6/30/1983,0.08
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/1/1983,0.44
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/2/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/3/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/4/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/5/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/6/1983,0.09
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/7/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/8/1983,0.77
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/9/1983,0.06
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/10/1983,0.77
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/11/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/12/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/13/1983,0.05
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/14/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/15/1983,0.06
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/16/1983,0.11
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/17/1983,0.08
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/18/1983,0.39
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/19/1983,0.48
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/20/1983,0.26
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/21/1983,1.4
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/22/1983,0.16
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/23/1983,0.57
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/24/1983,0.04
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/25/1983,0.04
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/26/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/27/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/28/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/29/1983,0.1
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/30/1983,0.11
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,7/31/1983,0.06
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/1/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/2/1983,0.24
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/3/1983,0.79
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/4/1983,0.64
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/5/1983,1
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/6/1983,0.04
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/7/1983,0.68
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/8/1983,0.68
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/9/1983,0.06
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/10/1983,0.68
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/11/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/12/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/13/1983,0.14
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/14/1983,0.04
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/15/1983,0.17
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/16/1983,1.46
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/17/1983,0.26
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/18/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/19/1983,0.52
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/20/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/21/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/22/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/23/1983,0.18
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/24/1983,0.8
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/25/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/26/1983,0.78
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/27/1983,1.24
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/28/1983,0.06
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/29/1983,0.3
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/30/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,8/31/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/1/1983,0.21
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/2/1983,0.19
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/3/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/4/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/5/1983,0.85
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/6/1983,2.51
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/7/1983,0.91
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/8/1983,0.3
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/9/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/10/1983,0.05
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/11/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/12/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/13/1983,0.1
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/14/1983,0.25
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/15/1983,1.08
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/16/1983,0.71
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/17/1983,0.64
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/18/1983,0.23
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/19/1983,0.54
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/20/1983,0.61
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/21/1983,2.56
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/22/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/23/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/24/1983,0.81
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/25/1983,0.32
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/26/1983,0.51
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/27/1983,0.47
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/28/1983,0.09
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/29/1983,0.6
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,9/30/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/1/1983,0.53
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/2/1983,0.51
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/3/1983,0.43
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/4/1983,0.16
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/5/1983,0.26
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/6/1983,0.19
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/7/1983,0.22
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/8/1983,0.81
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/9/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/10/1983,0.29
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/11/1983,0.07
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/12/1983,1.36
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/13/1983,0.24
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/14/1983,0.05
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/15/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/16/1983,0.05
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/17/1983,0.57
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/18/1983,0.18
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/19/1983,0.35
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/20/1983,0.64
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/21/1983,0.49
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/22/1983,1.73
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/23/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/24/1983,0.06
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/25/1983,0.12
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/26/1983,0.17
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/27/1983,0.32
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/28/1983,0.08
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/29/1983,0.12
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/30/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,10/31/1983,0.13
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/1/1983,1.62
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/2/1983,0.48
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/3/1983,1.79
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/4/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/5/1983,0.26
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/6/1983,0.25
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/7/1983,0.17
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/8/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/9/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/10/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/11/1983,1.13
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/12/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/13/1983,0.13
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/14/1983,0.71
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/15/1983,0.12
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/16/1983,1.1
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/17/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/18/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/19/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/20/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/21/1983,0.23
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/22/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/23/1983,0.77
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/24/1983,0.34
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/25/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/26/1983,0.08
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/27/1983,0.55
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/28/1983,0.1
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/29/1983,0.11
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,11/30/1983,0.49
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/1/1983,0.79
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/2/1983,0.03
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/3/1983,0.05
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/4/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/5/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/6/1983,0.49
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/7/1983,0.09
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/8/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/9/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/10/1983,0.25
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/11/1983,0.46
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/12/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/13/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/14/1983,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/15/1983,0.48
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/16/1983,0.78
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/17/1983,0.04
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/18/1983,0.17
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/19/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/20/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/21/1983,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/22/1983,0.44
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/23/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/24/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/25/1983,0.09
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/26/1983,0.05
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/27/1983,0.06
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/28/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/29/1983,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/30/1983,0.15
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,12/31/1983,0.65
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/1/1984,0.56
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/2/1984,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/3/1984,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/4/1984,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/5/1984,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/6/1984,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/7/1984,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/8/1984,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/9/1984,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/10/1984,0.36
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/11/1984,0.09
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/12/1984,0.01
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/13/1984,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/14/1984,0.02
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/15/1984,0.38
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/16/1984,0
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/17/1984,0.09
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/18/1984,0.79
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/19/1984,0.07
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/20/1984,0.05
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/21/1984,0.11
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/22/1984,0.16
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/23/1984,0.27
GHCND:GQW00041415,GUAM INTERNATIONAL AIRPORT US,,1/24/1984,0.01
